season,week,game_type,home_team,away_team,home_score,away_score,result,elo_local_pre,elo_visita_pre,prob_local,elo_local_post,elo_visita_post
2020,16,REG,JAX,CHI,17.0,41.0,-24.0,1370.06,1503.68,0.4025,1362.01,1511.73
2020,16,REG,KC,ATL,17.0,14.0,3.0,1665.67,1452.51,0.8322,1669.03,1449.15
2020,16,REG,NYJ,CLE,23.0,16.0,7.0,1379.39,1513.57,0.4017,1391.35,1501.6
2020,16,REG,PIT,IND,28.0,24.0,4.0,1566.8,1547.79,0.6186,1574.43,1540.16
2020,16,REG,LAC,DEN,19.0,16.0,3.0,1453.68,1461.96,0.5809,1462.06,1453.58
2020,16,REG,WAS,CAR,13.0,20.0,-7.0,1441.72,1422.77,0.6185,1429.35,1435.14
2020,16,REG,DAL,PHI,37.0,17.0,20.0,1474.81,1477.04,0.5894,1483.03,1468.83
2020,16,REG,SEA,LA,20.0,9.0,11.0,1576.47,1552.79,0.6249,1583.97,1545.29
2020,16,REG,GB,TEN,40.0,14.0,26.0,1595.73,1564.68,0.6348,1603.03,1557.38
2020,16,REG,NE,BUF,9.0,38.0,-29.0,1534.57,1574.1,0.5366,1523.84,1584.83
2020,17,REG,BUF,MIA,56.0,26.0,30.0,1584.83,1516.47,0.683,1591.17,1510.13
2020,17,REG,CIN,BAL,3.0,38.0,-35.0,1400.27,1585.25,0.3339,1393.59,1591.93
2020,17,REG,CLE,PIT,24.0,22.0,2.0,1501.6,1574.43,0.4887,1511.83,1564.2
2020,17,REG,DET,MIN,35.0,37.0,-2.0,1418.46,1499.61,0.4768,1408.92,1509.14
2020,17,REG,NE,NYJ,28.0,14.0,14.0,1523.84,1391.35,0.7571,1528.7,1386.49
2020,17,REG,NYG,DAL,23.0,19.0,4.0,1417.7,1483.03,0.4995,1427.71,1473.02
2020,17,REG,TB,ATL,44.0,27.0,17.0,1525.84,1449.15,0.6933,1531.98,1443.02
2020,17,REG,CAR,NO,7.0,33.0,-26.0,1435.14,1605.57,0.3528,1428.08,1612.63
2020,17,REG,CHI,GB,16.0,35.0,-19.0,1511.73,1603.03,0.4622,1502.48,1612.28
2020,17,REG,DEN,LV,31.0,32.0,-1.0,1453.58,1462.46,0.5801,1441.98,1474.06
2020,17,REG,HOU,TEN,38.0,41.0,-3.0,1462.97,1557.38,0.4578,1453.81,1566.53
2020,17,REG,IND,JAX,28.0,14.0,14.0,1540.16,1362.01,0.8021,1544.12,1358.06
2020,17,REG,KC,LAC,21.0,38.0,-17.0,1669.03,1462.06,0.8272,1652.49,1478.6
2020,17,REG,LA,ARI,18.0,7.0,11.0,1545.29,1472.72,0.6882,1551.53,1466.49
2020,17,REG,SF,SEA,23.0,26.0,-3.0,1502.89,1583.97,0.4769,1493.36,1593.51
2020,17,REG,PHI,WAS,14.0,20.0,-6.0,1468.83,1429.35,0.646,1455.91,1442.27
2020,18,WC,BUF,IND,27.0,24.0,3.0,1591.17,1544.12,0.6559,1598.05,1537.23
2020,18,WC,SEA,LA,20.0,30.0,-10.0,1593.51,1551.53,0.6493,1580.52,1564.51
2020,18,WC,WAS,TB,23.0,31.0,-8.0,1442.27,1531.98,0.4645,1432.98,1541.27
2020,18,WC,TEN,BAL,13.0,20.0,-7.0,1566.53,1591.93,0.5567,1555.4,1603.06
2020,18,WC,NO,CHI,21.0,9.0,12.0,1612.63,1502.48,0.7327,1617.98,1497.13
2020,18,WC,PIT,CLE,37.0,48.0,-11.0,1564.2,1511.83,0.6628,1550.94,1525.08
2020,19,DIV,GB,LA,32.0,18.0,14.0,1612.28,1564.51,0.6568,1619.14,1557.65
2020,19,DIV,BUF,BAL,17.0,3.0,14.0,1598.05,1603.06,0.5855,1606.34,1594.77
2020,19,DIV,KC,CLE,22.0,17.0,5.0,1652.49,1525.08,0.7517,1657.45,1520.11
2020,19,DIV,NO,TB,20.0,30.0,-10.0,1617.98,1541.27,0.6933,1604.11,1555.13
2020,20,CON,GB,TB,26.0,31.0,-5.0,1619.14,1555.13,0.6776,1605.59,1568.69
2020,20,CON,KC,BUF,38.0,24.0,14.0,1657.45,1606.34,0.6611,1664.23,1599.57
2020,21,SB,TB,KC,31.0,9.0,22.0,1568.69,1664.23,0.4562,1579.56,1653.35
2021,1,REG,TB,DAL,31.0,29.0,2.0,1553.04,1482.01,0.6863,1559.32,1475.74
2021,1,REG,ATL,PHI,6.0,32.0,-26.0,1462.01,1470.6,0.5805,1450.4,1482.21
2021,1,REG,BUF,PIT,16.0,23.0,-7.0,1566.38,1533.96,0.6366,1553.64,1546.7
2021,1,REG,CAR,NYJ,19.0,14.0,5.0,1452.06,1424.33,0.6304,1459.45,1416.94
2021,1,REG,CIN,MIN,27.0,24.0,3.0,1429.06,1506.09,0.4827,1439.41,1495.75
2021,1,REG,DET,SF,33.0,41.0,-8.0,1439.28,1495.57,0.5125,1429.03,1505.82
2021,1,REG,HOU,JAX,37.0,21.0,16.0,1469.21,1405.37,0.6774,1475.66,1398.92
2021,1,REG,IND,SEA,16.0,28.0,-12.0,1524.82,1553.68,0.5518,1513.79,1564.72
2021,1,REG,TEN,ARI,13.0,38.0,-25.0,1536.93,1477.66,0.6716,1523.5,1491.09
2021,1,REG,WAS,LAC,16.0,20.0,-4.0,1455.32,1485.73,0.5496,1444.33,1496.73
2021,1,REG,KC,CLE,33.0,29.0,4.0,1602.24,1513.41,0.708,1608.08,1507.57
2021,1,REG,NE,MIA,16.0,17.0,-1.0,1519.13,1506.75,0.6096,1506.94,1518.94
2021,1,REG,NO,GB,38.0,3.0,35.0,1569.41,1570.39,0.5911,1577.58,1562.21
2021,1,REG,NYG,DEN,13.0,27.0,-14.0,1451.81,1461.32,0.5792,1440.22,1472.9
2021,1,REG,LA,CHI,34.0,14.0,20.0,1538.43,1498.09,0.6471,1545.49,1491.03
2021,1,REG,LV,BAL,33.0,27.0,6.0,1482.71,1563.18,0.4777,1493.15,1552.74
2021,2,REG,WAS,NYG,30.0,29.0,1.0,1444.33,1440.22,0.5982,1452.36,1432.19
2021,2,REG,CAR,NO,26.0,7.0,19.0,1459.45,1577.58,0.4241,1470.97,1566.07
2021,2,REG,CHI,CIN,20.0,17.0,3.0,1491.03,1439.41,0.6618,1497.8,1432.64
2021,2,REG,CLE,HOU,31.0,21.0,10.0,1507.57,1475.66,0.636,1514.85,1468.38
2021,2,REG,IND,LA,24.0,27.0,-3.0,1513.79,1545.49,0.5478,1502.83,1556.45
2021,2,REG,JAX,DEN,13.0,23.0,-10.0,1398.92,1472.9,0.4871,1389.18,1482.65
2021,2,REG,MIA,BUF,0.0,35.0,-35.0,1518.94,1553.64,0.5435,1508.07,1564.51
2021,2,REG,NYJ,NE,6.0,25.0,-19.0,1416.94,1506.94,0.4641,1407.65,1516.22
2021,2,REG,PHI,SF,11.0,17.0,-6.0,1482.21,1505.82,0.5593,1471.03,1517.01
2021,2,REG,PIT,LV,17.0,26.0,-9.0,1546.7,1493.15,0.6643,1533.41,1506.44
2021,2,REG,ARI,MIN,34.0,33.0,1.0,1491.09,1495.75,0.586,1499.37,1487.47
2021,2,REG,TB,ATL,48.0,25.0,23.0,1559.32,1450.4,0.7313,1564.69,1445.03
2021,2,REG,LAC,DAL,17.0,20.0,-3.0,1496.73,1475.74,0.6213,1484.3,1488.16
2021,2,REG,SEA,TEN,30.0,33.0,-3.0,1564.72,1523.5,0.6483,1551.75,1536.46
2021,2,REG,BAL,KC,36.0,35.0,1.0,1552.74,1608.08,0.5139,1562.46,1598.35
2021,2,REG,GB,DET,35.0,17.0,18.0,1562.21,1429.03,0.7578,1567.06,1424.19
2021,3,REG,HOU,CAR,9.0,24.0,-15.0,1468.38,1470.97,0.5889,1456.6,1482.74
2021,3,REG,BUF,WAS,43.0,21.0,22.0,1564.51,1452.36,0.7349,1569.82,1447.06
2021,3,REG,CLE,CHI,26.0,6.0,20.0,1514.85,1497.8,0.6159,1522.53,1490.11
2021,3,REG,DET,BAL,17.0,19.0,-2.0,1424.19,1562.46,0.3961,1416.27,1570.38
2021,3,REG,JAX,ARI,19.0,31.0,-12.0,1389.18,1499.37,0.4353,1380.47,1508.08
2021,3,REG,KC,LAC,24.0,30.0,-6.0,1598.35,1484.3,0.7371,1583.61,1499.04
2021,3,REG,NE,NO,13.0,28.0,-15.0,1516.22,1566.07,0.5218,1505.79,1576.5
2021,3,REG,NYG,ATL,14.0,17.0,-3.0,1432.19,1445.03,0.5745,1420.7,1456.52
2021,3,REG,PIT,CIN,10.0,24.0,-14.0,1533.41,1432.64,0.722,1518.97,1447.08
2021,3,REG,TEN,IND,25.0,16.0,9.0,1536.46,1502.83,0.6383,1543.7,1495.6
2021,3,REG,DEN,NYJ,26.0,0.0,26.0,1482.65,1407.65,0.6912,1488.82,1401.48
2021,3,REG,LV,MIA,31.0,28.0,3.0,1506.44,1508.07,0.5902,1514.63,1499.88
2021,3,REG,LA,TB,34.0,24.0,10.0,1556.45,1564.69,0.581,1564.83,1556.31
2021,3,REG,MIN,SEA,30.0,17.0,13.0,1487.47,1551.75,0.501,1497.45,1541.77
2021,3,REG,SF,GB,28.0,30.0,-2.0,1517.01,1567.06,0.5215,1506.58,1577.49
2021,3,REG,DAL,PHI,41.0,21.0,20.0,1488.16,1471.03,0.616,1495.84,1463.35
2021,4,REG,CIN,JAX,24.0,21.0,3.0,1447.08,1380.47,0.6808,1453.47,1374.09
2021,4,REG,ATL,WAS,30.0,34.0,-4.0,1456.52,1447.06,0.6055,1444.41,1459.17
2021,4,REG,BUF,HOU,40.0,0.0,40.0,1569.82,1456.6,0.7361,1575.09,1451.33
2021,4,REG,CHI,DET,24.0,14.0,10.0,1490.11,1416.27,0.6898,1496.32,1410.06
2021,4,REG,DAL,CAR,36.0,28.0,8.0,1495.84,1482.74,0.6105,1503.63,1474.95
2021,4,REG,MIA,IND,17.0,27.0,-10.0,1499.88,1495.6,0.5984,1487.91,1507.56
2021,4,REG,MIN,CLE,7.0,14.0,-7.0,1497.45,1522.53,0.5572,1486.3,1533.68
2021,4,REG,NO,NYG,21.0,27.0,-6.0,1576.5,1420.7,0.7809,1560.88,1436.32
2021,4,REG,NYJ,TEN,27.0,24.0,3.0,1401.48,1543.7,0.3907,1413.67,1531.51
2021,4,REG,PHI,KC,30.0,42.0,-12.0,1463.35,1583.61,0.4211,1454.93,1592.04
2021,4,REG,LA,ARI,20.0,37.0,-17.0,1564.83,1508.08,0.6684,1551.46,1521.45
2021,4,REG,SF,SEA,21.0,28.0,-7.0,1506.58,1541.77,0.5428,1495.72,1552.63
2021,4,REG,DEN,BAL,7.0,23.0,-16.0,1488.82,1570.38,0.4762,1479.3,1579.9
2021,4,REG,GB,PIT,27.0,17.0,10.0,1577.49,1518.97,0.6706,1584.07,1512.38
2021,4,REG,NE,TB,17.0,19.0,-2.0,1505.79,1556.31,0.5208,1495.37,1566.73
2021,4,REG,LAC,LV,28.0,14.0,14.0,1499.04,1514.63,0.5706,1507.63,1506.05
2021,5,REG,SEA,LA,17.0,26.0,-9.0,1552.63,1551.46,0.5941,1540.75,1563.34
2021,5,REG,ATL,NYJ,27.0,20.0,7.0,1444.41,1413.67,0.6344,1451.72,1406.35
2021,5,REG,CAR,PHI,18.0,21.0,-3.0,1474.95,1454.93,0.62,1462.55,1467.33
2021,5,REG,CIN,GB,22.0,25.0,-3.0,1453.47,1584.07,0.4067,1445.33,1592.21
2021,5,REG,HOU,NE,22.0,25.0,-3.0,1451.33,1495.37,0.5301,1440.72,1505.97
2021,5,REG,JAX,TEN,19.0,37.0,-18.0,1374.09,1531.51,0.37,1366.69,1538.91
2021,5,REG,MIN,DET,19.0,17.0,2.0,1486.3,1410.06,0.6928,1492.45,1403.92
2021,5,REG,PIT,DEN,27.0,19.0,8.0,1512.38,1479.3,0.6375,1519.63,1472.05
2021,5,REG,TB,MIA,45.0,17.0,28.0,1566.73,1487.91,0.6959,1572.81,1481.83
2021,5,REG,WAS,NO,22.0,33.0,-11.0,1459.17,1560.88,0.4474,1450.23,1569.83
2021,5,REG,LAC,CLE,47.0,42.0,5.0,1507.63,1533.68,0.5558,1516.51,1524.79
2021,5,REG,LV,CHI,9.0,20.0,-11.0,1506.05,1496.32,0.6059,1493.93,1508.44
2021,5,REG,ARI,SF,17.0,10.0,7.0,1521.45,1495.72,0.6277,1528.89,1488.28
2021,5,REG,DAL,NYG,44.0,20.0,24.0,1503.63,1436.32,0.6817,1510.0,1429.95
2021,5,REG,KC,BUF,20.0,38.0,-18.0,1592.04,1575.09,0.6158,1579.72,1587.41
2021,5,REG,BAL,IND,31.0,25.0,6.0,1579.9,1507.56,0.688,1586.15,1501.32
2021,6,REG,PHI,TB,22.0,28.0,-6.0,1467.33,1572.81,0.442,1458.49,1581.65
2021,6,REG,JAX,MIA,23.0,20.0,3.0,1366.69,1481.83,0.4283,1378.12,1470.39
2021,6,REG,BAL,LAC,34.0,6.0,28.0,1586.15,1516.51,0.6846,1592.45,1510.21
2021,6,REG,CAR,MIN,28.0,34.0,-6.0,1462.55,1492.45,0.5504,1451.55,1503.46
2021,6,REG,CHI,GB,14.0,24.0,-10.0,1508.44,1592.21,0.473,1498.98,1601.67
2021,6,REG,DET,CIN,11.0,34.0,-23.0,1403.92,1445.33,0.5339,1393.24,1456.01
2021,6,REG,IND,HOU,31.0,3.0,28.0,1501.32,1440.72,0.6733,1507.86,1434.19
2021,6,REG,NYG,LA,11.0,38.0,-27.0,1429.95,1563.34,0.4028,1421.89,1571.4
2021,6,REG,WAS,KC,13.0,31.0,-18.0,1450.23,1579.72,0.4082,1442.06,1587.89
2021,6,REG,CLE,ARI,14.0,37.0,-23.0,1524.79,1528.89,0.5868,1513.06,1540.63
2021,6,REG,DEN,LV,24.0,34.0,-10.0,1472.05,1493.93,0.5617,1460.81,1505.16
2021,6,REG,NE,DAL,29.0,35.0,-6.0,1505.97,1510.0,0.5869,1494.24,1521.74
2021,6,REG,PIT,SEA,23.0,20.0,3.0,1519.63,1540.75,0.5628,1528.38,1532.01
2021,6,REG,TEN,BUF,34.0,31.0,3.0,1538.91,1587.41,0.5237,1548.44,1577.88
2021,7,REG,CLE,DEN,17.0,14.0,3.0,1513.06,1460.81,0.6626,1519.8,1454.06
2021,7,REG,BAL,CIN,17.0,41.0,-24.0,1592.45,1456.01,0.7613,1577.23,1471.23
2021,7,REG,GB,WAS,24.0,10.0,14.0,1601.67,1442.06,0.7846,1605.98,1437.75
2021,7,REG,MIA,ATL,28.0,30.0,-2.0,1470.39,1451.72,0.6181,1458.03,1464.08
2021,7,REG,NE,NYJ,54.0,13.0,41.0,1494.24,1406.35,0.7068,1500.1,1400.49
2021,7,REG,NYG,CAR,25.0,3.0,22.0,1421.89,1451.55,0.5507,1430.88,1442.56
2021,7,REG,TEN,KC,27.0,3.0,24.0,1548.44,1587.89,0.5367,1557.7,1578.62
2021,7,REG,LA,DET,28.0,19.0,9.0,1571.4,1393.24,0.8021,1575.35,1389.28
2021,7,REG,LV,PHI,33.0,22.0,11.0,1505.16,1458.49,0.6554,1512.05,1451.59
2021,7,REG,ARI,HOU,31.0,5.0,26.0,1540.63,1434.19,0.7285,1546.06,1428.76
2021,7,REG,TB,CHI,38.0,3.0,35.0,1581.65,1498.98,0.7006,1587.64,1492.99
2021,7,REG,SF,IND,18.0,30.0,-12.0,1488.28,1507.86,0.565,1476.98,1519.16
2021,7,REG,SEA,NO,10.0,13.0,-3.0,1532.01,1569.83,0.539,1521.22,1580.61
2021,8,REG,ARI,GB,21.0,24.0,-3.0,1546.06,1605.98,0.5073,1535.91,1616.12
2021,8,REG,ATL,CAR,13.0,19.0,-6.0,1464.08,1442.56,0.622,1451.64,1455.0
2021,8,REG,BUF,MIA,26.0,11.0,15.0,1577.88,1458.03,0.7435,1583.01,1452.9
2021,8,REG,CHI,SF,22.0,33.0,-11.0,1492.99,1476.98,0.6145,1480.7,1489.27
2021,8,REG,CLE,PIT,10.0,15.0,-5.0,1519.8,1528.38,0.5805,1508.19,1539.99
2021,8,REG,DET,PHI,6.0,44.0,-38.0,1389.28,1451.59,0.5039,1379.2,1461.67
2021,8,REG,HOU,LA,22.0,38.0,-16.0,1428.76,1575.35,0.3847,1421.06,1583.05
2021,8,REG,IND,TEN,31.0,34.0,-3.0,1519.16,1557.7,0.538,1508.4,1568.46
2021,8,REG,NYJ,CIN,34.0,31.0,3.0,1400.49,1471.23,0.4917,1410.66,1461.07
2021,8,REG,LAC,NE,24.0,27.0,-3.0,1510.21,1500.1,0.6064,1498.08,1512.23
2021,8,REG,SEA,JAX,31.0,7.0,24.0,1521.22,1378.12,0.7682,1525.86,1373.48
2021,8,REG,DEN,WAS,17.0,10.0,7.0,1454.06,1437.75,0.6149,1461.77,1430.05
2021,8,REG,NO,TB,36.0,27.0,9.0,1580.61,1587.64,0.5827,1588.96,1579.29
2021,8,REG,MIN,DAL,16.0,20.0,-4.0,1503.46,1521.74,0.5668,1492.12,1533.07
2021,8,REG,KC,NYG,20.0,17.0,3.0,1578.62,1430.88,0.7729,1583.16,1426.34
2021,9,REG,IND,NYJ,45.0,30.0,15.0,1508.4,1410.66,0.7185,1514.03,1405.02
2021,9,REG,BAL,MIN,34.0,31.0,3.0,1577.23,1492.12,0.7035,1583.16,1486.19
2021,9,REG,CAR,NE,6.0,24.0,-18.0,1455.0,1512.23,0.5112,1444.78,1522.45
2021,9,REG,CIN,CLE,16.0,41.0,-25.0,1461.07,1508.19,0.5257,1450.56,1518.71
2021,9,REG,DAL,DEN,16.0,30.0,-14.0,1533.07,1461.77,0.6867,1519.34,1475.5
2021,9,REG,JAX,BUF,9.0,6.0,3.0,1373.48,1583.01,0.3032,1387.42,1569.08
2021,9,REG,MIA,HOU,17.0,9.0,8.0,1452.9,1421.06,0.6359,1460.18,1413.78
2021,9,REG,NO,ATL,25.0,27.0,-2.0,1588.96,1451.64,0.7622,1573.71,1466.89
2021,9,REG,NYG,LV,23.0,16.0,7.0,1426.34,1512.05,0.4702,1436.93,1501.46
2021,9,REG,PHI,LAC,24.0,27.0,-3.0,1461.67,1498.08,0.5411,1450.85,1508.9
2021,9,REG,KC,GB,13.0,7.0,6.0,1583.16,1616.12,0.546,1592.24,1607.04
2021,9,REG,SF,ARI,17.0,31.0,-14.0,1489.27,1535.91,0.5264,1478.74,1546.44
2021,9,REG,LA,TEN,16.0,28.0,-12.0,1583.05,1568.46,0.6126,1570.8,1580.72
2021,9,REG,PIT,CHI,29.0,27.0,2.0,1539.99,1480.7,0.6716,1546.55,1474.13
2021,10,REG,MIA,BAL,22.0,10.0,12.0,1460.18,1583.16,0.4173,1471.84,1571.5
2021,10,REG,DAL,ATL,43.0,3.0,40.0,1519.34,1466.89,0.6629,1526.08,1460.14
2021,10,REG,IND,JAX,23.0,17.0,6.0,1514.03,1387.42,0.7508,1519.01,1382.43
2021,10,REG,NE,CLE,45.0,7.0,38.0,1522.45,1518.71,0.5977,1530.5,1510.66
2021,10,REG,NYJ,BUF,17.0,45.0,-28.0,1405.02,1569.08,0.3612,1397.8,1576.3
2021,10,REG,PIT,DET,16.0,16.0,0.0,1546.55,1379.2,0.7921,1540.71,1385.05
2021,10,REG,TEN,NO,23.0,21.0,2.0,1580.72,1573.71,0.6022,1588.67,1565.76
2021,10,REG,WAS,TB,29.0,19.0,10.0,1430.05,1579.29,0.3811,1442.43,1566.91
2021,10,REG,ARI,CAR,10.0,34.0,-24.0,1546.44,1444.78,0.723,1531.98,1459.24
2021,10,REG,LAC,MIN,20.0,27.0,-7.0,1508.9,1486.19,0.6236,1496.43,1498.66
2021,10,REG,DEN,PHI,13.0,30.0,-17.0,1475.5,1450.85,0.6262,1462.98,1463.37
2021,10,REG,GB,SEA,17.0,0.0,17.0,1607.04,1525.86,0.6988,1613.07,1519.84
2021,10,REG,LV,KC,14.0,41.0,-27.0,1501.46,1592.24,0.463,1492.2,1601.5
2021,10,REG,SF,LA,31.0,10.0,21.0,1478.74,1570.8,0.4611,1489.52,1560.02
2021,11,REG,ATL,NE,0.0,25.0,-25.0,1460.14,1530.5,0.4923,1450.3,1540.34
2021,11,REG,BUF,IND,15.0,41.0,-26.0,1576.3,1519.01,0.6691,1562.92,1532.39
2021,11,REG,CAR,WAS,21.0,27.0,-6.0,1459.24,1442.43,0.6156,1446.93,1454.74
2021,11,REG,CHI,BAL,13.0,16.0,-3.0,1474.13,1571.5,0.4535,1465.06,1580.58
2021,11,REG,CLE,DET,13.0,10.0,3.0,1510.66,1385.05,0.7497,1515.67,1380.04
2021,11,REG,JAX,SF,10.0,30.0,-20.0,1382.43,1489.52,0.4397,1373.64,1498.31
2021,11,REG,MIN,GB,34.0,31.0,3.0,1498.66,1613.07,0.4294,1510.07,1601.65
2021,11,REG,NYJ,MIA,17.0,24.0,-7.0,1397.8,1471.84,0.487,1388.06,1481.58
2021,11,REG,PHI,NO,40.0,29.0,11.0,1463.37,1565.76,0.4464,1474.45,1554.69
2021,11,REG,TEN,HOU,13.0,22.0,-9.0,1588.67,1413.78,0.7991,1572.69,1429.76
2021,11,REG,LV,CIN,13.0,32.0,-19.0,1492.2,1450.56,0.6488,1479.22,1463.53
2021,11,REG,KC,DAL,19.0,9.0,10.0,1601.5,1526.08,0.6918,1607.67,1519.92
2021,11,REG,SEA,ARI,13.0,23.0,-10.0,1519.84,1531.98,0.5755,1508.33,1543.49
2021,11,REG,LAC,PIT,41.0,37.0,4.0,1496.43,1540.71,0.5298,1505.83,1531.31
2021,11,REG,TB,NYG,30.0,10.0,20.0,1566.91,1436.93,0.7544,1571.82,1432.02
2021,12,REG,DET,CHI,14.0,16.0,-2.0,1380.04,1465.06,0.4712,1370.62,1474.48
2021,12,REG,DAL,LV,33.0,36.0,-3.0,1519.92,1479.22,0.6476,1506.96,1492.17
2021,12,REG,NO,BUF,6.0,31.0,-25.0,1554.69,1562.92,0.581,1543.07,1574.54
2021,12,REG,CIN,PIT,41.0,10.0,31.0,1463.53,1531.31,0.496,1473.61,1521.23
2021,12,REG,HOU,NYJ,14.0,21.0,-7.0,1429.76,1388.06,0.6489,1416.79,1401.04
2021,12,REG,IND,TB,31.0,38.0,-7.0,1532.39,1571.82,0.5367,1521.66,1582.56
2021,12,REG,JAX,ATL,14.0,21.0,-7.0,1373.64,1450.3,0.4832,1363.97,1459.96
2021,12,REG,MIA,CAR,33.0,10.0,23.0,1481.58,1446.93,0.6396,1488.78,1439.72
2021,12,REG,NE,TEN,36.0,13.0,23.0,1540.34,1572.69,0.5469,1549.41,1563.63
2021,12,REG,NYG,PHI,13.0,7.0,6.0,1432.02,1474.45,0.5324,1441.37,1465.09
2021,12,REG,DEN,LAC,28.0,13.0,15.0,1462.98,1505.83,0.5318,1472.34,1496.47
2021,12,REG,GB,LA,36.0,28.0,8.0,1601.65,1560.02,0.6488,1608.68,1553.0
2021,12,REG,SF,MIN,34.0,26.0,8.0,1498.31,1510.07,0.576,1506.79,1501.59
2021,12,REG,BAL,CLE,16.0,10.0,6.0,1580.58,1515.67,0.6787,1587.0,1509.24
2021,12,REG,WAS,SEA,17.0,15.0,2.0,1454.74,1508.33,0.5164,1464.41,1498.66
2021,13,REG,NO,DAL,17.0,27.0,-10.0,1543.07,1506.96,0.6415,1530.24,1519.79
2021,13,REG,ATL,TB,17.0,30.0,-13.0,1459.96,1582.56,0.4179,1451.6,1590.91
2021,13,REG,CHI,ARI,22.0,33.0,-11.0,1474.48,1543.49,0.4942,1464.6,1553.37
2021,13,REG,CIN,LAC,22.0,41.0,-19.0,1473.61,1496.47,0.5604,1462.4,1507.67
2021,13,REG,DET,MIN,29.0,27.0,2.0,1370.62,1501.59,0.4062,1382.49,1489.72
2021,13,REG,HOU,IND,0.0,31.0,-31.0,1416.79,1521.66,0.4429,1407.93,1530.52
2021,13,REG,MIA,NYG,20.0,9.0,11.0,1488.78,1441.37,0.6564,1495.66,1434.5
2021,13,REG,NYJ,PHI,18.0,33.0,-15.0,1401.04,1465.09,0.5014,1391.01,1475.12
2021,13,REG,LA,JAX,37.0,7.0,30.0,1553.0,1363.97,0.8119,1556.76,1360.21
2021,13,REG,LV,WAS,15.0,17.0,-2.0,1492.17,1464.41,0.6304,1479.57,1477.02
2021,13,REG,PIT,BAL,20.0,19.0,1.0,1521.23,1587.0,0.4989,1531.25,1576.98
2021,13,REG,SEA,SF,30.0,23.0,7.0,1498.66,1506.79,0.5811,1507.03,1498.41
2021,13,REG,KC,DEN,22.0,9.0,13.0,1607.67,1472.34,0.7601,1612.46,1467.54
2021,13,REG,BUF,NE,10.0,14.0,-4.0,1574.54,1549.41,0.6269,1562.0,1561.95
2021,14,REG,MIN,PIT,36.0,28.0,8.0,1489.72,1531.25,0.5337,1499.04,1521.93
2021,14,REG,CAR,ATL,21.0,29.0,-8.0,1439.72,1451.6,0.5758,1428.2,1463.12
2021,14,REG,CLE,BAL,24.0,22.0,2.0,1509.24,1576.98,0.4961,1519.32,1566.9
2021,14,REG,HOU,SEA,13.0,33.0,-20.0,1407.93,1507.03,0.4511,1398.91,1516.05
2021,14,REG,KC,LV,48.0,9.0,39.0,1612.46,1479.57,0.7575,1617.31,1474.72
2021,14,REG,NYJ,NO,9.0,30.0,-21.0,1391.01,1530.24,0.3948,1383.12,1538.13
2021,14,REG,TEN,JAX,20.0,0.0,20.0,1563.63,1360.21,0.8242,1567.14,1356.7
2021,14,REG,WAS,DAL,20.0,27.0,-7.0,1477.02,1519.79,0.5319,1466.38,1530.43
2021,14,REG,DEN,DET,38.0,10.0,28.0,1467.54,1382.49,0.7034,1473.47,1376.56
2021,14,REG,LAC,NYG,37.0,21.0,16.0,1507.67,1434.5,0.689,1513.89,1428.28
2021,14,REG,CIN,SF,23.0,26.0,-3.0,1462.4,1498.41,0.5416,1451.57,1509.24
2021,14,REG,TB,BUF,33.0,27.0,6.0,1590.91,1562.0,0.632,1598.28,1554.64
2021,14,REG,GB,CHI,45.0,30.0,15.0,1608.68,1464.6,0.7692,1613.29,1459.98
2021,14,REG,ARI,LA,23.0,30.0,-7.0,1553.37,1556.76,0.5878,1541.62,1568.51
2021,15,REG,LAC,KC,28.0,34.0,-6.0,1513.89,1617.31,0.4449,1505.0,1626.21
2021,15,REG,IND,NE,27.0,17.0,10.0,1530.52,1561.95,0.5482,1539.55,1552.91
2021,15,REG,BUF,CAR,31.0,14.0,17.0,1554.64,1428.2,0.7506,1559.63,1423.21
2021,15,REG,DET,ARI,30.0,12.0,18.0,1376.56,1541.62,0.3599,1389.36,1528.82
2021,15,REG,JAX,HOU,16.0,30.0,-14.0,1356.7,1398.91,0.5327,1346.04,1409.56
2021,15,REG,MIA,NYJ,31.0,24.0,7.0,1495.66,1383.12,0.7354,1500.95,1377.82
2021,15,REG,NYG,DAL,6.0,21.0,-15.0,1428.28,1530.43,0.4467,1419.35,1539.37
2021,15,REG,PIT,TEN,19.0,13.0,6.0,1521.93,1567.14,0.5284,1531.36,1557.71
2021,15,REG,DEN,CIN,10.0,15.0,-5.0,1473.47,1451.57,0.6225,1461.02,1464.02
2021,15,REG,SF,ATL,31.0,13.0,18.0,1509.24,1463.12,0.6547,1516.15,1456.21
2021,15,REG,BAL,GB,30.0,31.0,-1.0,1566.9,1613.29,0.5268,1556.37,1623.83
2021,15,REG,TB,NO,0.0,9.0,-9.0,1598.28,1538.13,0.6727,1584.82,1551.59
2021,15,REG,CLE,LV,14.0,16.0,-2.0,1519.32,1474.72,0.6527,1506.27,1487.77
2021,15,REG,CHI,MIN,9.0,17.0,-8.0,1459.98,1499.04,0.5373,1449.24,1509.79
2021,15,REG,LA,SEA,20.0,10.0,10.0,1568.51,1516.05,0.6629,1575.26,1509.31
2021,15,REG,PHI,WAS,27.0,17.0,10.0,1475.12,1466.38,0.6046,1483.03,1458.48
